feed_timestamp,entity_id,vehicle_id,route_id,trip_id,trip_start_date,trip_start_time,stop_id,stop_name,dist_to_stop_m,current_stop_sequence,current_status,congestion_level,vehicle_timestamp,lat,lon,speed_mps,bearing,odometer
1768495798,91,3490101510,22,2192687:565232:568260,20260115,11:37:00,S00212,Briceland Street (east side of Montreal),351.08459645281573,9,2,1,1768495794,44.25765609741211,-76.47819519042969,12.220000267028809,259.0,3957686.0
1768495798,92,3490100077,,,,,,,,,2,,1768494637,44.257049560546875,-76.54235076904297,7.869999885559082,228.3000030517578,0.0
1768495798,93,3490100012,,,,,,,,,2,,1768494148,44.249671936035156,-76.58692169189453,14.399999618530273,292.79998779296875,0.0
1768495798,94,3490100037,,,,,,,,,2,,1768492754,44.261375427246094,-76.50675964355469,0.0,,0.0
1768495798,95,3490100026,,,,,,,,,2,,1768494682,,,,,
1768495798,96,3490100005,,,,,,,,,2,,1768494821,44.225975036621094,-76.5052719116211,11.829999923706055,246.89999389648438,0.0
1768495798,97,3490100062,,,,,,,,,2,,1768495074,44.24333572387695,-76.51679992675781,0.0,,0.0
1768495798,98,3490101923,,,,,,,,,2,,1768495794,0.0,0.0,0.0,,625564.0
1768495798,99,3490100040,,,,,,,,,2,,1768495213,44.230316162109375,-76.52616882324219,11.0600004196167,175.1999969482422,0.0
1768495798,100,3490100044,,,,,,,,,2,,1768495357,44.22748565673828,-76.48744201660156,9.260000228881836,36.79999923706055,0.0
1768495798,101,3490100034,,,,,,,,,2,,1768495432,44.26235580444336,-76.448974609375,8.119999885559082,242.5,0.0
1768495798,102,3490100050,,,,,,,,,2,,1768494820,44.25230026245117,-76.54765319824219,7.199999809265137,142.1999969482422,0.0
1768495798,103,3490100022,,,,,,,,,2,,1768495702,44.25309753417969,-76.59184265136719,3.9000000953674316,77.5999984741211,0.0
1768495798,104,3490100078,,,,,,,,,2,,1768494846,44.23408508300781,-76.58843231201172,10.489999771118164,201.60000610351562,0.0
1768495798,105,3490100066,,,,,,,,,2,,1768495763,44.220890045166016,-76.52006530761719,6.429999828338623,228.60000610351562,0.0
1768495798,106,3490100057,,,,,,,,,2,,1768494766,44.23494338989258,-76.48506927490234,7.710000038146973,358.0,0.0
1768495798,107,3490100068,,,,,,,,,2,,1768495170,44.26174545288086,-76.50652313232422,0.0,,0.0
1768495798,108,3490100059,,,,,,,,,2,,1768494567,44.22258377075195,-76.49974822998047,3.130000114440918,263.1000061035156,0.0
1768495798,109,3490100007,,,,,,,,,2,,1768494772,44.2235221862793,-76.52607727050781,0.0,,0.0
1768495798,110,3490100072,,,,,,,,,2,,1768493083,44.26420593261719,-76.49850463867188,0.0,,0.0
1768495798,111,3490100016,,,,,,,,,2,,1768495209,44.234371185302734,-76.4933090209961,0.0,,0.0
1768495798,112,3490100058,,,,,,,,,2,,1768494291,44.260616302490234,-76.49828338623047,9.979999542236328,174.1999969482422,0.0
1768495798,113,3490100009,,,,,,,,,2,,1768493641,,,,,
1768495828,0,3490101813,2,2181337:567618:568414,20260115,11:00:00,S00209,Kingslake Plaza (south side of Benson),143.0731038587234,43,2,1,1768495812,44.26565933227539,-76.49849700927734,5.829999923706055,354.70001220703125,682492.0
1768495828,1,3490101818,702,2182216:564339:568956,20260115,11:45:00,S00231,Russell Street (east side of Division),8.564811692432347,4,1,1,1768495827,44.243770599365234,-76.4952163696289,1.940000057220459,,2106547.0
1768495828,2,3490101922,502,2199523:567415:568910,20260115,11:30:00,S00400,Andersen Drive (north side of Princess),311.9273793800936,8,2,1,1768495827,44.25829315185547,-76.54581451416016,12.5,266.79998779296875,829621.0
1768495828,3,3490102403,,,,,,,,,2,,1768495827,44.2614631652832,-76.50712585449219,0.0,,340359.0
1768495828,4,3490101361,31,2181049:566837:568933,20260115,11:30:00,S00369,Victoria Street (south side of Concession),168.27767692221602,16,2,1,1768495825,44.24128723144531,-76.50524139404297,11.109999656677246,89.69999694824219,915025.0
1768495828,5,3490102402,,,,,,,,,2,,1768495794,44.26142501831055,-76.50701904296875,0.0,,62.0
1768495828,6,3490101368,801,2182163:564390:568913,20260115,11:45:00,S02022,John Counter Boulevard (west side of Montreal),165.70710981337604,5,2,1,1768495812,44.25762176513672,-76.4827651977539,2.7699999809265137,197.0,202030.0
1768495828,7,3490102107,,,,,,,,,2,,1768495804,44.2615852355957,-76.50711822509766,0.0,,82705.0
1768495828,8,3490100017,,,,,,,,,2,,1768495401,44.261470794677734,-76.50712585449219,0.0,,0.0
1768495828,9,3490100018,,,,,,,,,2,,1768495514,44.26145935058594,-76.5069808959961,0.0,,0.0
1768495828,10,3490100054,,,,,,,,,2,,1768494860,44.23643112182617,-76.51411437988281,13.470000267028809,175.3000030517578,0.0
1768495828,11,3490101811,15,2181593:564279:568958,20260115,11:00:00,S00031,Stoneridge Drive (north side of Coverdale),154.2628043847332,59,2,1,1768495824,44.23794174194336,-76.59037017822266,6.380000114440918,213.39999389648438,5802772.0
1768495828,12,3490102103,1,2181367:564288:568891,20260115,11:05:00,Smspr1,Montreal Street Park and Ride,346.16042701553334,49,2,1,1768495824,44.27614212036133,-76.4743881225586,13.609999656677246,37.900001525878906,4489814.0
1768495828,13,3490101803,,,,,,,,,2,,1768493132,44.26197814941406,-76.50694274902344,0.0,,2922338.0
1768495828,14,3490100014,,,,,,,,,2,,1768494687,44.26156234741211,-76.50709533691406,0.0,,0.0
1768495828,15,3490100042,,,,,,,,,2,,1768495824,44.26578903198242,-76.4985122680664,0.0,,0.0
1768495828,16,3490100002,,,,,,,,,2,,1768494703,44.22999572753906,-76.48519897460938,0.0,,0.0
1768495828,17,3490101689,16,2192722:564799:568374,20260115,11:24:00,S00449,Francis Street (west side of Mowat),83.19195147051398,27,2,1,1768495820,44.22578811645508,-76.52053833007812,8.880000114440918,175.60000610351562,2952258.0
1768495828,18,3490101816,32,2181064:566279:568532,20260115,11:45:00,S00424,Lower University Avenue (south side of King),90.0831512750304,9,2,1,1768495822,44.22285079956055,-76.49629974365234,11.380000114440918,80.5,786894.0
1768495828,19,3490101826,2,2181338:565960:568381,20260115,11:30:00,S02009,Queen's West Campus (south side of Union),36.305448234545445,15,2,1,1768495822,44.22299575805664,-76.51492309570312,7.5,65.0,1065051.0
1768495828,20,3490101688,,,,,,,,,2,,1768493252,44.26136016845703,-76.50676727294922,0.0,,215362.0
1768495828,21,3490101838,14,2181755:563436:568490,20260115,11:40:00,S09135,,,9,2,1,1768495824,44.27674865722656,-76.56687927246094,10.550000190734863,88.30000305175781,1697440.0
1768495828,22,3490101360,,,,,,,,,2,,1768495825,44.26089859008789,-76.506591796875,0.0,,0.0
1768495828,23,3490101817,10,2181683:566407:568976,20260115,11:25:00,S00671,Sexton Lane (south side of Taylor-Kidd),4.492251711413504,31,1,1,1768495825,44.25099563598633,-76.5925064086914,0.0,,3837085.0
1768495828,24,3490101480,,,,,,,,,2,,1768495813,44.26173782348633,-76.50652313232422,0.0,,151289.0
1768495828,25,3490102102,501,2199305:566770:568259,20260115,11:30:00,S00272,Barrie Street (south side of Princess),702.5178385932468,10,2,1,1768495814,44.235923767089844,-76.49925231933594,6.940000057220459,122.80000305175781,8734542.0
1768495828,26,3490101365,19,2181132:563671:568929,20260115,11:50:00,S02083,Cataraqui Centre Transfer Point Platform 6,6.864422438400119,1,1,1,1768495819,44.2549934387207,-76.57291412353516,0.0,,378352.0
1768495828,27,3490101821,502,2199470:566298:568925,20260115,11:55:00,S02078,Cataraqui Centre Transfer Point Platform 2,2.9360641831897154,1,1,1,1768495813,44.2550048828125,-76.57234954833984,0.0,,2141032.0
1768495828,28,3490102401,701,2182014:567885:568914,20260115,11:45:00,S00353,Alfred Street (north side of Brock),2.8209564715143265,3,1,1,1768495825,44.23295974731445,-76.49766540527344,1.659999966621399,,66973.0
1768495828,29,3490101257,501,2199355:565208:568261,20260115,11:15:00,S02003,Bayridge Centre (east side of Bayridge),12.485236089954181,13,1,1,1768495802,44.25086975097656,-76.58936309814453,1.1100000143051147,,1085632.0
1768495828,30,3490102101,22,2192660:565140:568354,20260115,11:45:00,S03034,,,10,2,1,1768495821,44.257442474365234,-76.47947692871094,13.609999656677246,83.19999694824219,4992327.0
1768495828,31,3490101367,15,2181620:564922:568283,20260115,11:26:00,S00598,McKay Street (north side of Development),243.78435041129913,29,2,1,1768495827,44.24162292480469,-76.57411193847656,13.880000114440918,267.3999938964844,4686042.0
1768495828,32,3490101808,2,2181307:567602:568518,20260115,10:59:00,S02070,St. Lawrence College Transfer Point,189.35313760401348,50,0,1,1768495828,44.225406646728516,-76.52609252929688,7.150000095367432,252.0,0.0
1768495828,33,3490100045,,,,,,,,,2,,1768494046,44.25632095336914,-76.49748992919922,5.190000057220459,86.69999694824219,0.0
1768495828,34,3490100013,,,,,,,,,2,,1768494434,44.23801040649414,-76.51747131347656,13.0600004196167,321.1000061035156,0.0
1768495828,35,3490101254,702,2182105:568793:568951,20260115,11:30:00,S00327,Park Street (west side of Palace),260.1456221893445,14,2,1,1768495821,44.24067687988281,-76.51449584960938,2.7699999809265137,132.3000030517578,1454342.0
1768495828,36,3490100004,,,,,,,,,2,,1768494840,44.251304626464844,-76.4854965209961,2.619999885559082,7.900000095367432,0.0
1768495828,37,3490101901,1,2181426:563865:568923,20260115,11:20:00,S00297,Johnson Street (west side of Bagot),142.6752737010765,35,2,1,1768495824,44.23090744018555,-76.48452758789062,7.809999942779541,206.1999969482422,0.0
1768495828,38,3490102104,13,2181735:566290:568945,20260115,11:31:00,S09132,,,19,2,1,1768495827,44.26976013183594,-76.55905151367188,8.329999923706055,2.200000047683716,1163758.0
1768495828,39,3490101359,2,2181308:566865:568419,20260115,11:29:00,S00288,Adelaide Street (west side of Division),5.884124628583312,25,1,1,1768495826,44.2409782409668,-76.49481964111328,0.0,,207903.0
1768495828,40,3490101258,502,2199469:564143:568303,20260115,11:40:00,S09033,Acadia Drive (west side of Bayridge),12.773201439943467,6,1,1,1768495812,44.23209762573242,-76.59314727783203,0.27000001072883606,,325295.0
1768495828,41,3490101683,4,2199410:567904:568323,20260115,11:40:00,S00397,Taylor-Kidd Boulevard (south side of Princess),123.29269529487684,7,2,1,1768495817,44.25741195678711,-76.5425796508789,6.940000057220459,138.10000610351562,663310.0
1768495828,42,3490101951,7,2181727:564508:568390,20260115,11:30:00,S00746,First Canada Avenue (east side of Division),11.853714470067153,17,1,1,1768495816,44.26375198364258,-76.49824523925781,0.0,,716795.0
1768495828,43,3490100055,,,,,,,,,2,,1768494593,44.271453857421875,-76.48419952392578,7.809999942779541,234.89999389648438,0.0
1768495828,44,3490101686,502,2199468:566611:568429,20260115,11:25:00,S00413,Sir John A Macdonald Blvd. (south side of King),59.13976757611138,13,2,1,1768495828,44.221099853515625,-76.51277160644531,0.550000011920929,,1395063.0
1768495828,45,3490100006,,,,,,,,,2,,1768495137,44.257972717285156,-76.48261260986328,8.890000343322754,199.1999969482422,0.0
1768495828,46,3490101255,12,2182295:567323:568572,20260115,11:39:00,S00464,Calderwood Drive (east side of Portsmouth),269.46999737723655,19,2,1,1768495828,44.221981048583984,-76.52521514892578,14.720000267028809,357.1000061035156,173313.0
1768495828,47,3490101479,32,2181089:565688:568894,20260115,11:15:00,S02065,204 Queen Mary Road (west side),123.85975186877297,36,2,1,1768495827,44.23677444458008,-76.535400390625,9.4399995803833,159.8000030517578,1474353.0
1768495828,48,3490100011,,,,,,,,,2,,1768495384,44.25808334350586,-76.5587158203125,1.899999976158142,6.199999809265137,0.0
1768495828,49,3490102106,16,2192630:565245:568400,20260115,11:45:00,S00488,Mowat Avenue (north side of Johnson),172.94218517005822,9,2,1,1768495819,44.23073196411133,-76.51873779296875,5.829999923706055,287.70001220703125,1556147.0
1768495828,50,3490101805,601,2182285:567642:568361,20260115,11:47:00,S00065,McCallum Street (west side of Rose Abbey),190.63277195960868,5,2,1,1768495828,44.26517105102539,-76.44530487060547,4.71999979019165,163.10000610351562,1989746.0
1768495828,51,3490100036,,,,,,,,,2,,1768495539,44.27226257324219,-76.44627380371094,0.0,,0.0
1768495828,52,3490101481,501,2199356:564108:568300,20260115,11:30:00,S09130,,,10,2,1,1768495824,44.22818374633789,-76.57936096191406,3.049999952316284,257.79998779296875,915863.0
1768495828,53,3490101478,,,,,,,,,2,,1768495824,44.25074005126953,-76.54907989501953,18.049999237060547,55.599998474121094,133747.0
1768495828,54,3490101920,,,,,,,,,2,,1768495800,44.26422119140625,-76.50296783447266,0.0,,626261.0
1768495828,55,3490101482,,,,,,,,,2,,1768492846,44.261375427246094,-76.50698852539062,0.0,,67465.0
1768495828,56,3490100064,,,,,,,,,2,,1768495344,44.241943359375,-76.51678466796875,0.0,,0.0
1768495828,57,3490101502,6,2181492:564351:568424,20260115,11:30:00,S00692,Milford Drive (north side of Taylor-Kidd),200.74047460765655,18,2,1,1768495822,44.24816131591797,-76.57826232910156,8.880000114440918,330.3999938964844,118826.0
1768495828,58,3490100047,,,,,,,,,2,,1768494230,44.254981994628906,-76.57237243652344,0.0,,0.0
1768495828,59,3490100041,,,,,,,,,2,,1768494607,44.2236213684082,-76.52564239501953,3.6500000953674316,88.19999694824219,0.0
1768495828,60,3490101046,501,2199357:566735:569001,20260115,11:45:00,S00427,Kingston General Hospital (north side of Stuart),715.8225806992816,2,2,1,1768495816,44.22783660888672,-76.48716735839844,8.949999809265137,212.89999389648438,0.0
1768495828,61,3490102105,1,2181382:563334:568520,20260115,11:35:00,S00300,Earl Street (east side of Bagot),43.8038618054674,16,2,1,1768495828,44.228153228759766,-76.48684692382812,8.609999656677246,34.79999923706055,2210860.0
1768495828,62,3490101840,15,2181594:565625:568447,20260115,11:30:00,S00666,Lancaster Drive (east side of Limestone),49.94751451359729,24,2,1,1768495819,44.25629806518555,-76.59506225585938,0.550000011920929,,203184.0
1768495828,63,3490101369,701,2182013:564914:568957,20260115,11:30:00,S09157,,,16,2,1,1768495824,44.23717498779297,-76.56433868408203,11.65999984741211,271.20001220703125,35075.0
1768495828,64,3490101362,702,2182071:568815:568990,20260115,11:45:00,S09208,RioCan Centre (west side of Gardiners),475.83669251483025,3,2,1,1768495804,44.24860382080078,-76.5683822631836,5.269999980926514,178.8000030517578,212609.0
1768495828,65,3490101477,4,2199562:567906:568960,20260115,11:45:00,S00275,Alfred Street (north side of Princess),106.09509185792776,4,2,1,1768495812,44.235023498535156,-76.49684143066406,6.940000057220459,300.29998779296875,782898.0
1768495828,66,3490100075,,,,,,,,,2,,1768495207,44.22100067138672,-76.51470947265625,11.0600004196167,262.3999938964844,0.0
1768495828,67,3490101370,11,2181499:566465:568916,20260115,11:45:00,S00385,McMahon Avenue (west side of Avenue),172.9604890303775,7,2,1,1768495822,44.251731872558594,-76.51931762695312,9.720000267028809,170.89999389648438,729586.0
1768495828,68,3490101837,7,2181712:563643:568504,20260115,11:33:00,S02050,MTO Office (north side of John Counter),81.17618257477099,22,2,1,1768495827,44.259098052978516,-76.51419067382812,15.0,266.29998779296875,855372.0
1768495828,69,3490101050,,,,,,,,,2,,1768495385,,,,,
1768495828,70,3490100073,,,,,,,,,2,,1768495542,44.25507736206055,-76.57328033447266,5.400000095367432,347.1000061035156,0.0
1768495828,71,3490101807,15,2181619:566204:568432,20260115,10:56:00,S00648,Walmart (west side of Midland),140.2803701663057,76,2,1,1768495821,44.264591217041016,-76.57418823242188,11.65999984741211,179.39999389648438,4560484.0
1768495828,72,3490101366,12,2182304:566068:568970,20260115,11:55:00,S02070,St. Lawrence College Transfer Point,28.059201342945958,1,1,1,1768495813,44.223548889160156,-76.52616119384766,0.0,,3110930.0
1768495828,73,3490100056,,,,,,,,,2,,1768495445,44.239585876464844,-76.5291976928711,7.150000095367432,261.1000061035156,0.0
1768495828,74,3490100033,,,,,,,,,2,,1768495691,44.22134780883789,-76.50984191894531,12.079999923706055,83.80000305175781,0.0
1768495828,75,3490100035,,,,,,,,,2,,1768494176,44.26174545288086,-76.49661254882812,6.480000019073486,347.1000061035156,0.0
1768495828,76,3490100003,,,,,,,,,2,,1768494445,44.25825119018555,-76.55276489257812,9.720000267028809,270.5,0.0
1768495828,77,3490100063,,,,,,,,,2,,1768494617,44.263309478759766,-76.59944152832031,7.300000190734863,325.1000061035156,0.0
1768495828,78,3490100020,,,,,,,,,2,,1768495015,44.24508285522461,-76.58810424804688,10.229999542236328,97.0999984741211,0.0
1768495828,79,3490100008,,,,,,,,,2,,1768495052,44.259212493896484,-76.53214263916016,16.510000228881836,89.30000305175781,0.0
1768495828,80,3490100027,,,,,,,,,2,,1768495080,44.2548942565918,-76.58980560302734,10.130000114440918,193.10000610351562,0.0
1768495828,81,3490100070,,,,,,,,,2,,1768495203,44.220088958740234,-76.54014587402344,11.210000038146973,93.80000305175781,0.0
1768495828,82,3490101506,602,2182316:566724:568948,20260115,11:45:00,S00126,Highway 2 at Royal Military College (south side),1183.5308755017015,3,2,1,1768495799,44.23304748535156,-76.47940826416016,0.0,,109442.0
1768495828,83,3490101825,,,,,,,,,2,,1768495783,44.2613525390625,-76.50715637207031,0.0,,1741760.0
1768495828,84,3490101839,6,2181528:564358:568571,20260115,11:45:00,S00741,2698 Princess Street (north side),184.43175123988655,3,2,1,1768495819,44.258670806884766,-76.57420349121094,5.829999923706055,316.3999938964844,11105869.0
1768495828,85,3490100019,,,,,,,,,2,,1768495522,44.24070358276367,-76.61141204833984,13.729999542236328,56.099998474121094,0.0
1768495828,86,3490100030,,,,,,,,,2,,1768495596,44.25657653808594,-76.49726867675781,9.819999694824219,174.3000030517578,0.0
1768495828,87,3490100071,,,,,,,,,2,,1768494611,44.22039031982422,-76.52656555175781,,,0.0
1768495828,88,3490101509,,,,,,,,,2,,1768495772,44.26130294799805,-76.50797271728516,0.0,,1965898.0
1768495828,89,3490100060,,,,,,,,,2,,1768495773,44.24124526977539,-76.50813293457031,10.390000343322754,86.5999984741211,0.0
1768495828,90,3490100067,,,,,,,,,2,,1768494837,44.24885177612305,-76.56835174560547,0.0,,0.0
1768495828,91,3490101510,22,2192687:565232:568260,20260115,11:37:00,S00212,Briceland Street (east side of Montreal),250.6871701719155,9,2,1,1768495821,44.25734329223633,-76.48194122314453,7.769999980926514,264.29998779296875,3957987.0
1768495828,92,3490100077,,,,,,,,,2,,1768494637,44.257049560546875,-76.54235076904297,7.869999885559082,228.3000030517578,0.0
1768495828,93,3490100012,,,,,,,,,2,,1768494148,44.249671936035156,-76.58692169189453,14.399999618530273,292.79998779296875,0.0
1768495828,94,3490100037,,,,,,,,,2,,1768492754,44.261375427246094,-76.50675964355469,0.0,,0.0
1768495828,95,3490100026,,,,,,,,,2,,1768494682,,,,,
1768495828,96,3490100005,,,,,,,,,2,,1768494821,44.225975036621094,-76.5052719116211,11.829999923706055,246.89999389648438,0.0
1768495828,97,3490100062,,,,,,,,,2,,1768495074,44.24333572387695,-76.51679992675781,0.0,,0.0
1768495828,98,3490101923,,,,,,,,,2,,1768495804,0.0,0.0,0.0,,625564.0
1768495828,99,3490100040,,,,,,,,,2,,1768495213,44.230316162109375,-76.52616882324219,11.0600004196167,175.1999969482422,0.0
1768495828,100,3490100044,,,,,,,,,2,,1768495357,44.22748565673828,-76.48744201660156,9.260000228881836,36.79999923706055,0.0
1768495828,101,3490100034,,,,,,,,,2,,1768495432,44.26235580444336,-76.448974609375,8.119999885559082,242.5,0.0
1768495828,102,3490100050,,,,,,,,,2,,1768494820,44.25230026245117,-76.54765319824219,7.199999809265137,142.1999969482422,0.0
1768495828,103,3490100022,,,,,,,,,2,,1768495702,44.25309753417969,-76.59184265136719,3.9000000953674316,77.5999984741211,0.0
1768495828,104,3490100078,,,,,,,,,2,,1768494846,44.23408508300781,-76.58843231201172,10.489999771118164,201.60000610351562,0.0
1768495828,105,3490100066,,,,,,,,,2,,1768495763,44.220890045166016,-76.52006530761719,6.429999828338623,228.60000610351562,0.0
1768495828,106,3490100057,,,,,,,,,2,,1768494766,44.23494338989258,-76.48506927490234,7.710000038146973,358.0,0.0
1768495828,107,3490100068,,,,,,,,,2,,1768495170,44.26174545288086,-76.50652313232422,0.0,,0.0
1768495828,108,3490100059,,,,,,,,,2,,1768494567,44.22258377075195,-76.49974822998047,3.130000114440918,263.1000061035156,0.0
1768495828,109,3490100007,,,,,,,,,2,,1768494772,44.2235221862793,-76.52607727050781,0.0,,0.0
1768495828,110,3490100072,,,,,,,,,2,,1768493083,44.26420593261719,-76.49850463867188,0.0,,0.0
1768495828,111,3490100016,,,,,,,,,2,,1768495209,44.234371185302734,-76.4933090209961,0.0,,0.0
1768495828,112,3490100058,,,,,,,,,2,,1768494291,44.260616302490234,-76.49828338623047,9.979999542236328,174.1999969482422,0.0
1768495828,113,3490100009,,,,,,,,,2,,1768493641,,,,,
1768495858,0,3490101813,2,2181337:567618:568414,20260115,11:00:00,S00209,Kingslake Plaza (south side of Benson),108.13910563943152,43,2,1,1768495854,44.26628875732422,-76.49834442138672,5.550000190734863,63.0,682570.0
1768495858,1,3490101818,702,2182216:564339:568956,20260115,11:45:00,S00234,Kingston Police (east side of Division),346.4233223212841,5,2,1,1768495857,44.24707794189453,-76.49569702148438,12.770000457763672,353.79998779296875,2106915.0
1768495858,2,3490101922,502,2199523:567415:568910,20260115,11:30:00,S00400,Andersen Drive (north side of Princess),0.7840671739207502,8,1,1,1768495857,44.25821304321289,-76.54972839355469,0.0,,829936.0
1768495858,3,3490102403,,,,,,,,,2,,1768495827,44.2614631652832,-76.50712585449219,0.0,,340359.0
1768495858,4,3490101361,31,2181049:566837:568933,20260115,11:30:00,S00369,Victoria Street (south side of Concession),12.239462147959436,16,1,1,1768495858,44.24131774902344,-76.50302124023438,0.0,,915192.0
1768495858,5,3490102402,,,,,,,,,2,,1768495854,44.261417388916016,-76.50702667236328,0.0,,62.0
1768495858,6,3490101368,801,2182163:564390:568913,20260115,11:45:00,S02022,John Counter Boulevard (west side of Montreal),154.61722724271488,5,2,1,1768495843,44.25751876831055,-76.48275756835938,0.0,,202040.0
1768495858,7,3490102107,,,,,,,,,2,,1768495804,44.2615852355957,-76.50711822509766,0.0,,82705.0
1768495858,8,3490100017,,,,,,,,,2,,1768495401,44.261470794677734,-76.50712585449219,0.0,,0.0
1768495858,9,3490100018,,,,,,,,,2,,1768495514,44.26145935058594,-76.5069808959961,0.0,,0.0
1768495858,10,3490100054,,,,,,,,,2,,1768494860,44.23643112182617,-76.51411437988281,13.470000267028809,175.3000030517578,0.0
1768495858,11,3490101811,15,2181593:564279:568958,20260115,11:00:00,S00031,Stoneridge Drive (north side of Coverdale),2.161962407860723,59,1,1,1768495857,44.23741149902344,-76.59217834472656,0.0,,5802968.0
1768495858,12,3490102103,1,2181368:565893:568891,20260115,11:50:00,Smspr1,Montreal Street Park and Ride,14.604568283466746,1,0,1,1768495856,44.278846740722656,-76.4726333618164,5.269999980926514,101.0,4490164.0
1768495858,13,3490101803,,,,,,,,,2,,1768493132,44.26197814941406,-76.50694274902344,0.0,,2922338.0
1768495858,14,3490100014,,,,,,,,,2,,1768494687,44.26156234741211,-76.50709533691406,0.0,,0.0
1768495858,15,3490100042,,,,,,,,,2,,1768495824,44.26578903198242,-76.4985122680664,0.0,,0.0
1768495858,16,3490100002,,,,,,,,,2,,1768494703,44.22999572753906,-76.48519897460938,0.0,,0.0
1768495858,17,3490101689,16,2192722:564799:568374,20260115,11:24:00,S00454,Seniors Centre (west side of Francis),34.15662943422098,28,2,1,1768495851,44.224769592285156,-76.52183532714844,6.659999847412109,222.39999389648438,2952462.0
1768495858,18,3490101816,32,2181064:566279:568532,20260115,11:45:00,S00324,George Street (south side of King),21.27657689427885,10,0,1,1768495855,44.22267150878906,-76.4915771484375,7.21999979019165,86.0999984741211,787264.0
1768495858,19,3490101826,2,2181338:565960:568381,20260115,11:30:00,S02009,Queen's West Campus (south side of Union),4.665597821972572,15,1,1,1768495834,44.22306442260742,-76.5145034790039,0.0,,1065088.0
1768495858,20,3490101688,,,,,,,,,2,,1768493252,44.26136016845703,-76.50676727294922,0.0,,215362.0
1768495858,21,3490101838,14,2181755:563436:568490,20260115,11:40:00,S09137,,,10,2,1,1768495856,44.274906158447266,-76.56546020507812,11.65999984741211,177.89999389648438,1697749.0
1768495858,22,3490101360,,,,,,,,,2,,1768495825,44.26089859008789,-76.506591796875,0.0,,0.0
1768495858,23,3490101817,10,2181683:566407:568976,20260115,11:25:00,S09054,Bayridge Drive (south side of Taylor-Kidd),172.3464962130607,32,2,1,1768495846,44.25062561035156,-76.59098052978516,6.940000057220459,108.0999984741211,3837219.0
1768495858,24,3490101480,,,,,,,,,2,,1768495813,44.26173782348633,-76.50652313232422,0.0,,151289.0
1768495858,25,3490102102,501,2199305:566770:568259,20260115,11:30:00,S00272,Barrie Street (south side of Princess),579.1590685339719,10,2,1,1768495840,44.23537063598633,-76.49790954589844,3.049999952316284,114.80000305175781,8734656.0
1768495858,26,3490101365,19,2181132:563671:568929,20260115,11:50:00,S02083,Cataraqui Centre Transfer Point Platform 6,6.864422438400119,1,1,1,1768495850,44.2549934387207,-76.57291412353516,0.0,,378352.0
1768495858,27,3490101821,502,2199470:566298:568925,20260115,11:55:00,S02078,Cataraqui Centre Transfer Point Platform 2,2.9360641831897154,1,1,1,1768495844,44.2550048828125,-76.57234954833984,0.0,,2141032.0
1768495858,28,3490102401,701,2182014:567885:568914,20260115,11:45:00,S00349,Victoria Street (north side of Brock),149.79334364011922,4,2,1,1768495856,44.232818603515625,-76.5013198852539,12.220000267028809,266.1000061035156,67277.0
1768495858,29,3490101257,501,2199355:565208:568261,20260115,11:15:00,S09182,,,14,2,1,1768495852,44.25120162963867,-76.58924102783203,8.050000190734863,15.899999618530273,1085667.0
1768495858,30,3490102101,22,2192660:565140:568354,20260115,11:45:00,S03034,,,10,2,1,1768495853,44.25845718383789,-76.47350311279297,15.550000190734863,74.0999984741211,4992810.0
1768495858,31,3490101367,15,2181620:564922:568283,20260115,11:26:00,S00553,Truedell Road (north side of Development),80.77130482153665,30,2,1,1768495857,44.24093246459961,-76.57867431640625,11.380000114440918,258.79998779296875,4686410.0
1768495858,32,3490101808,2,2181307:567602:568518,20260115,10:59:00,S02070,St. Lawrence College Transfer Point,18.309327691203737,50,0,1,1768495854,44.22388458251953,-76.52641296386719,5.039999961853027,147.5,0.0
1768495858,33,3490100045,,,,,,,,,2,,1768495846,44.22426223754883,-76.52651977539062,7.199999809265137,177.3000030517578,0.0
1768495858,34,3490100013,,,,,,,,,2,,1768494434,44.23801040649414,-76.51747131347656,13.0600004196167,321.1000061035156,0.0
1768495858,35,3490101254,702,2182105:568793:568951,20260115,11:30:00,S00327,Park Street (west side of Palace),75.80502395147381,14,2,1,1768495846,44.23902130126953,-76.51437377929688,9.15999984741211,176.5,1454520.0
1768495858,36,3490100004,,,,,,,,,2,,1768494840,44.251304626464844,-76.4854965209961,2.619999885559082,7.900000095367432,0.0
1768495858,37,3490101901,1,2181426:563865:568923,20260115,11:20:00,S00297,Johnson Street (west side of Bagot),36.86189109324809,35,2,1,1768495851,44.23009490966797,-76.48522186279297,5.400000095367432,210.60000610351562,0.0
1768495858,38,3490102104,13,2181735:566290:568945,20260115,11:31:00,S09133,,,20,2,1,1768495855,44.272464752197266,-76.55919647216797,6.380000114440918,7.300000190734863,1164056.0
1768495858,39,3490101359,2,2181308:566865:568419,20260115,11:29:00,S00286,Pine Street (west side of Division),18.594687455788794,26,0,1,1768495857,44.23919677734375,-76.49442291259766,7.21999979019165,171.8000030517578,208108.0
1768495858,40,3490101258,502,2199469:564143:568303,20260115,11:40:00,S09033,Acadia Drive (west side of Bayridge),14.409922636614192,6,1,1,1768495843,44.23208999633789,-76.59312438964844,0.0,,325296.0
